[2021-10-20 16:36:12,484][INFO][4609969664][main.py:88]SSRSpeed 1.01, Web Api Version 0.5.2
[2021-10-20 16:36:12,485][INFO][4609969664][requirements_check.py:73]Checking libsodium.
[2021-10-20 16:36:33,388][INFO][4609969664][config_parser.py:152]netflix - 🇺🇸 美国洛杉矶② | 联通| 直连
[2021-10-20 16:36:33,389][INFO][4609969664][config_parser.py:152]netflix - 🇺🇸 美国DC③ | 联通| 直连
[2021-10-20 16:36:33,389][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 66云CN2GIA | 三网| 直连
[2021-10-20 16:36:33,389][INFO][4609969664][config_parser.py:152]netflix - 🇰🇷 韩国|kr①
[2021-10-20 16:36:33,389][INFO][4609969664][config_parser.py:152]netflix - 🇰🇷 韩国|kr②
[2021-10-20 16:36:33,389][INFO][4609969664][config_parser.py:152]netflix - 🇰🇷 韩国|kr③
[2021-10-20 16:36:33,391][INFO][4609969664][config_parser.py:152]netflix - 🇭🇰 HongKong01
[2021-10-20 16:36:33,391][INFO][4609969664][config_parser.py:152]netflix - 🇭🇰 HongKong02
[2021-10-20 16:36:33,391][INFO][4609969664][config_parser.py:152]netflix - 1 加入用户群: https://t.me/joinchat/j_AxEbSzcX85NWI1
[2021-10-20 16:36:33,391][INFO][4609969664][config_parser.py:152]netflix - 🇩🇪 ASYNCHRONOUS TRANSFERMODE 永久虚通路连接PVCC C01
[2021-10-20 16:36:33,392][INFO][4609969664][config_parser.py:152]netflix - 🇷🇺 IPV6 俄罗斯 C01
[2021-10-20 16:36:33,392][INFO][4609969664][config_parser.py:152]netflix - 🇨🇦 IPV6 加拿大 C01
[2021-10-20 16:36:33,392][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 IPV6 日本 C01
[2021-10-20 16:36:33,392][INFO][4609969664][config_parser.py:152]netflix - 🇫🇷 IPV6 法国 C01
[2021-10-20 16:36:33,392][INFO][4609969664][config_parser.py:152]netflix - 🇦🇺 IPV6 澳大利亚 C01
[2021-10-20 16:36:33,392][INFO][4609969664][config_parser.py:152]netflix - 🇨🇦 中国-加拿大 IPLC C01
[2021-10-20 16:36:33,393][INFO][4609969664][config_parser.py:152]netflix - 🇨🇦 中国-加拿大 IPLC C02
[2021-10-20 16:36:33,393][INFO][4609969664][config_parser.py:152]netflix - 🇨🇦 中国-加拿大 IPLC C03
[2021-10-20 16:36:33,393][INFO][4609969664][config_parser.py:152]netflix - 🇨🇦 中国-加拿大 IPLC C04
[2021-10-20 16:36:33,393][INFO][4609969664][config_parser.py:152]netflix - 🇨🇦 中国-加拿大 IPLC C05
[2021-10-20 16:36:33,393][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-印度 班加罗尔 एयरटेल IPLC C01
[2021-10-20 16:36:33,393][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-印度 班加罗尔 एयरटेल IPLC C02
[2021-10-20 16:36:33,394][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-印度 班加罗尔 एयरटेल IPLC C03
[2021-10-20 16:36:33,394][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-印度 班加罗尔 एयरटेल IPLC C04
[2021-10-20 16:36:33,394][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-印度 班加罗尔 एयरटेल IPLC C05
[2021-10-20 16:36:33,394][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-印度 班加罗尔 एयरटेल IPLC C06
[2021-10-20 16:36:33,394][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-印度 班加罗尔 एयरटेल IPLC C07
[2021-10-20 16:36:33,394][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-印度 班加罗尔 एयरटेल IPLC C08
[2021-10-20 16:36:33,394][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-印度 班加罗尔 एयरटेल IPLC C09
[2021-10-20 16:36:33,395][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾 VPDN 嘉义游戏专线 C01 Netflix 动画疯
[2021-10-20 16:36:33,395][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾 VPDN 嘉义游戏专线 C02 Netflix 动画疯
[2021-10-20 16:36:33,395][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾 VPDN 嘉义游戏专线 C03 Netflix 动画疯
[2021-10-20 16:36:33,395][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾 VPDN 嘉义游戏专线 C04 Netflix 动画疯
[2021-10-20 16:36:33,395][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾 VPDN 嘉义游戏专线 C05 Netflix 动画疯
[2021-10-20 16:36:33,395][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾 VPDN 嘉义游戏专线 C06 Netflix 动画疯
[2021-10-20 16:36:33,395][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾 VPDN 嘉义游戏专线 C07 Netflix 动画疯
[2021-10-20 16:36:33,395][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾 VPDN 嘉义游戏专线 C08 Netflix 动画疯
[2021-10-20 16:36:33,396][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾 VPDN 嘉义游戏专线 C09 Netflix 动画疯
[2021-10-20 16:36:33,396][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾 VPDN 嘉义游戏专线 C10 Netflix 动画疯
[2021-10-20 16:36:33,396][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾彰化 IEPL HiNet固接 C01 Netflix 动画疯
[2021-10-20 16:36:33,396][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾彰化 IEPL HiNet固接 C02 Netflix 动画疯
[2021-10-20 16:36:33,396][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾彰化 IEPL HiNet固接 C03 Netflix 动画疯
[2021-10-20 16:36:33,396][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾彰化 IEPL HiNet固接 C04 Netflix 动画疯
[2021-10-20 16:36:33,396][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾彰化 IEPL HiNet固接 C05 Netflix 动画疯
[2021-10-20 16:36:33,396][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾彰化 IEPL HiNet固接 C06 Netflix 动画疯
[2021-10-20 16:36:33,397][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾彰化 IEPL HiNet固接 C07 Netflix 动画疯
[2021-10-20 16:36:33,397][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾彰化 IEPL HiNet固接 C08 Netflix 动画疯
[2021-10-20 16:36:33,397][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾彰化 IEPL HiNet固接 C09 Netflix 动画疯
[2021-10-20 16:36:33,397][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾彰化 IEPL HiNet固接 C10 Netflix 动画疯
[2021-10-20 16:36:33,397][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾桃园 IPLC 台湾固网 C01 Netflix 动画疯
[2021-10-20 16:36:33,397][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾桃园 IPLC 台湾固网 C02 Netflix 动画疯
[2021-10-20 16:36:33,397][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾桃园 IPLC 台湾固网 C03 Netflix 动画疯
[2021-10-20 16:36:33,398][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾桃园 IPLC 台湾固网 C04 Netflix 动画疯
[2021-10-20 16:36:33,398][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾桃园 IPLC 台湾固网 C05 Netflix 动画疯
[2021-10-20 16:36:33,398][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾桃园 IPLC 台湾固网 C06 Netflix 动画疯
[2021-10-20 16:36:33,398][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾桃园 IPLC 台湾固网 C07 Netflix 动画疯
[2021-10-20 16:36:33,398][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾桃园 IPLC 台湾固网 C08 Netflix 动画疯
[2021-10-20 16:36:33,398][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾桃园 IPLC 台湾固网 C09 Netflix 动画疯
[2021-10-20 16:36:33,399][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾桃园 IPLC 台湾固网 C10 Netflix 动画疯
[2021-10-20 16:36:33,399][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-台湾桃园 IPLC 台湾固网 C11 Netflix 动画疯
[2021-10-20 16:36:33,399][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 多协议标签交换虚拟专用网（三） A 1000Mbps
[2021-10-20 16:36:33,399][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 多协议标签交换虚拟专用网（三） B 1000Mbps
[2021-10-20 16:36:33,399][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 多协议标签交换虚拟专用网（三） C 1000Mbps
[2021-10-20 16:36:33,399][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 多协议标签交换虚拟专用网（三） D 1000Mbps
[2021-10-20 16:36:33,399][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 多协议标签交换虚拟专用网（三） E 1000Mbps
[2021-10-20 16:36:33,399][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 多协议标签交换虚拟专用网（三） F 1000Mbps
[2021-10-20 16:36:33,399][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 多协议标签交换虚拟专用网（三） G 1000Mbps
[2021-10-20 16:36:33,400][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 多协议标签交换虚拟专用网（三） I 1000Mbps
[2021-10-20 16:36:33,400][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 多协议标签交换虚拟专用网（三） J 1000Mbps
[2021-10-20 16:36:33,400][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 沪日IEPL传输 Equinix-TY8 C01 Netflix
[2021-10-20 16:36:33,400][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 沪日IEPL传输 Equinix-TY8 C02 Netflix
[2021-10-20 16:36:33,400][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 沪日IEPL传输 Equinix-TY8 C03 Netflix
[2021-10-20 16:36:33,400][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 沪日IEPL传输 Equinix-TY8 C04 Netflix
[2021-10-20 16:36:33,400][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 沪日IEPL传输 Equinix-TY8 C05 Netflix
[2021-10-20 16:36:33,400][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 沪日IEPL传输 Equinix-TY8 C06 Netflix
[2021-10-20 16:36:33,401][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 沪日IEPL传输 Equinix-TY8 C07 Netflix
[2021-10-20 16:36:33,401][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-日本 沪日IEPL传输 Equinix-TY8 C08 Netflix
[2021-10-20 16:36:33,401][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-法国 IPLC C01
[2021-10-20 16:36:33,401][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-法国 IPLC C02
[2021-10-20 16:36:33,401][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-法国 IPLC C03
[2021-10-20 16:36:33,401][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-法国 IPLC C04
[2021-10-20 16:36:33,401][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-法国 IPLC C05
[2021-10-20 16:36:33,401][INFO][4609969664][config_parser.py:152]netflix - 🇦🇺 中国-澳大利亚 IPLC 悉尼 C01
[2021-10-20 16:36:33,401][INFO][4609969664][config_parser.py:152]netflix - 🇦🇺 中国-澳大利亚 IPLC 悉尼 C02
[2021-10-20 16:36:33,402][INFO][4609969664][config_parser.py:152]netflix - 🇦🇺 中国-澳大利亚 IPLC 悉尼 C03
[2021-10-20 16:36:33,402][INFO][4609969664][config_parser.py:152]netflix - 🇦🇺 中国-澳大利亚 IPLC 悉尼 C04
[2021-10-20 16:36:33,402][INFO][4609969664][config_parser.py:152]netflix - 🇦🇺 中国-澳大利亚 IPLC 悉尼 C05
[2021-10-20 16:36:33,402][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-爱尔兰 IPLC C01
[2021-10-20 16:36:33,402][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-爱尔兰 IPLC C02
[2021-10-20 16:36:33,402][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-爱尔兰 IPLC C03
[2021-10-20 16:36:33,402][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-爱尔兰 IPLC C04
[2021-10-20 16:36:33,402][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-爱尔兰 IPLC C05
[2021-10-20 16:36:33,403][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-英国伦敦 IPLC BBC C01
[2021-10-20 16:36:33,403][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-英国伦敦 IPLC BBC C02
[2021-10-20 16:36:33,403][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-英国伦敦 IPLC BBC C03
[2021-10-20 16:36:33,403][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-英国伦敦 IPLC BBC C04
[2021-10-20 16:36:33,403][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-英国伦敦 IPLC BBC C05
[2021-10-20 16:36:33,403][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-英国伦敦 IPLC BBC C06
[2021-10-20 16:36:33,403][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-韩国 IEPL（三）A 1Gbps
[2021-10-20 16:36:33,403][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-韩国 IEPL（三）B 1Gbps
[2021-10-20 16:36:33,404][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-韩国 IEPL（三）C 1Gbps
[2021-10-20 16:36:33,404][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-韩国 IEPL（三）D 1Gbps
[2021-10-20 16:36:33,404][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-韩国 IEPL（三）E 1Gbps
[2021-10-20 16:36:33,404][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IEPL Equinix HK8 C 01 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,404][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IEPL Equinix HK8 C 02 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,404][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IEPL Equinix HK8 C 03 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,404][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IEPL Equinix HK8 C 04 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,404][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IEPL Equinix HK8 C 05 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,404][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IEPL Equinix HK8 C 06 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,405][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IEPL Equinix HK8 C 07 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,405][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IEPL Equinix HK8 C 08 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,405][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IEPL Equinix HK8 C 09 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,405][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IEPL Equinix HK8 C 10 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,405][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IPLC Equinix HK2 C 01 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,405][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IPLC Equinix HK2 C 02 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,405][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IPLC Equinix HK2 C 03 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,405][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IPLC Equinix HK2 C 04 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,405][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IPLC Equinix HK2 C 05 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,406][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IPLC Equinix HK2 C 06 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,406][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IPLC Equinix HK2 C 07 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,406][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IPLC Equinix HK2 C 08 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,406][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IPLC Equinix HK2 C 09 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,406][INFO][4609969664][config_parser.py:152]netflix - 🇨🇳 中国-香港 IPLC Equinix HK2 C 10 1Gbps Netflix HBO TVB
[2021-10-20 16:36:33,406][INFO][4609969664][config_parser.py:152]netflix - 因V2ray重大漏洞问题，暂时下架全部V2节点。请使用ssr/ss连接方式进行使用。
[2021-10-20 16:36:33,407][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡 Legacy Magic IEPL 中继 C01 Netflix
[2021-10-20 16:36:33,407][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡 Legacy Magic IEPL 中继 C02 Netflix
[2021-10-20 16:36:33,407][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡 Legacy Magic IEPL 中继 C03 Netflix
[2021-10-20 16:36:33,407][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡 Legacy Magic IEPL 中继 C04 Netflix
[2021-10-20 16:36:33,407][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡 Legacy Magic IEPL 中继 C05 Netflix
[2021-10-20 16:36:33,407][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡 Magic IEPL 中继 C01 Netflix
[2021-10-20 16:36:33,407][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡 Magic IEPL 中继 C02 Netflix
[2021-10-20 16:36:33,407][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡 Magic IEPL 中继 C03 Netflix
[2021-10-20 16:36:33,408][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡 Magic IEPL 中继 C04 Netflix
[2021-10-20 16:36:33,408][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡 Magic IEPL 中继 C05 Netflix
[2021-10-20 16:36:33,408][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡高级 IEPL 中继 C01 Netflix
[2021-10-20 16:36:33,408][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡高级 IEPL 中继 C02 Netflix
[2021-10-20 16:36:33,408][INFO][4609969664][config_parser.py:152]netflix - 🇸🇬 新加坡高级 IEPL 中继 C03 Netflix
[2021-10-20 16:36:33,408][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 日本 ソフトバンク C01 500Mbps 1x Netflix
[2021-10-20 16:36:33,408][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 日本 ソフトバンク C02 500Mbps 1x Netflix
[2021-10-20 16:36:33,408][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 日本 ソフトバンク C03 500Mbps 1x Netflix
[2021-10-20 16:36:33,409][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 日本 ソフトバンク C04 500Mbps 1x Netflix
[2021-10-20 16:36:33,409][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 日本 ソフトバンク C05 500Mbps 1x Netflix
[2021-10-20 16:36:33,409][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 日本 ソフトバンク C06 500Mbps 1x Netflix
[2021-10-20 16:36:33,409][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 日本 ソフトバンク C07 500Mbps 1x Netflix
[2021-10-20 16:36:33,409][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 日本 ソフトバンク C08 500Mbps 1x Netflix
[2021-10-20 16:36:33,409][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 日本 ソフトバンク C09 500Mbps 1x Netflix
[2021-10-20 16:36:33,410][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 日本 ソフトバンク C10 500Mbps 1x Netflix
[2021-10-20 16:36:33,410][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 日本 ソフトバンク C11 500Mbps 1x Netflix
[2021-10-20 16:36:33,410][INFO][4609969664][config_parser.py:152]netflix - 🇯🇵 日本 ソフトバンク C12 500Mbps 1x Netflix
[2021-10-20 16:36:33,410][INFO][4609969664][config_parser.py:152]netflix - 🇭🇰 沪港 IEPL专线 港区TVB/HBO/Netflix解锁 C01
[2021-10-20 16:36:33,410][INFO][4609969664][config_parser.py:152]netflix - 🇭🇰 沪港 IEPL专线 港区TVB/HBO/Netflix解锁 C02
[2021-10-20 16:36:33,410][INFO][4609969664][config_parser.py:152]netflix - 🇭🇰 沪港 IEPL专线 港区TVB/HBO/Netflix解锁 C03
[2021-10-20 16:36:33,410][INFO][4609969664][config_parser.py:152]netflix - 🇭🇰 沪港 IEPL专线 港区TVB/HBO/Netflix解锁 C04
[2021-10-20 16:36:33,410][INFO][4609969664][config_parser.py:152]netflix - 🇭🇰 沪港 IEPL专线 港区TVB/HBO/Netflix解锁 C05
[2021-10-20 16:36:33,411][INFO][4609969664][config_parser.py:152]netflix - 精简 21
[2021-10-20 16:36:33,411][INFO][4609969664][config_parser.py:152]netflix - 精简 22
[2021-10-20 16:36:33,411][INFO][4609969664][config_parser.py:152]netflix - 精简 23
[2021-10-20 16:36:33,411][INFO][4609969664][config_parser.py:152]netflix - 精简 24
[2021-10-20 16:36:33,411][INFO][4609969664][config_parser.py:152]netflix - 精简 25
[2021-10-20 16:36:33,411][INFO][4609969664][config_parser.py:152]netflix - 精简 26
[2021-10-20 16:36:33,411][INFO][4609969664][config_parser.py:152]netflix - 精简 27
[2021-10-20 16:36:33,411][INFO][4609969664][config_parser.py:152]netflix - 精简 28
[2021-10-20 16:36:33,411][INFO][4609969664][config_parser.py:152]netflix - 精简 29
[2021-10-20 16:36:33,412][INFO][4609969664][config_parser.py:152]netflix - 🇺🇸 美国实验性 IEPL 中继 C01
[2021-10-20 16:36:33,412][INFO][4609969664][config_parser.py:152]netflix - 🇺🇸 美国实验性 IEPL 中继 C02
[2021-10-20 16:36:33,412][INFO][4609969664][config_parser.py:152]netflix - 🇺🇸 美国实验性 IEPL 中继 C03
[2021-10-20 16:36:33,412][INFO][4609969664][config_parser.py:152]netflix - 🇺🇸 美国实验性 IEPL 中继 C04
[2021-10-20 16:36:33,412][INFO][4609969664][config_parser.py:152]netflix - 🇺🇸 美国实验性 IEPL 中继 C05
[2021-10-20 16:36:33,412][INFO][4609969664][config_parser.py:152]netflix - 🇺🇸 美国高级 IEPL 中继 C01
